,회사명,거래소코드,회계년도,부실판단
24310,청연인베스트먼트(주),77507,2019,0
24311,(주)진성케미텍,77508,2016,
24312,(주)제이앤제이아트컨벤션,77509,2022,0
24313,(주)서연홀딩스,77512,2019,0
24314,에스씨제일건설주식회사,77517,2017,0
24315,(주)대상테크롤,77519,2022,0
24316,주식회사세원투자개발,77520,2017,0
24317,(주)정우이지텍,77522,2022,0
24318,주식회사에스알,77523,2019,0
24319,성동산업주식회사,77526,2022,0
24320,(주)신성에너텍,77533,2017,0
24321,웨인스카이주식회사,77534,2020,0
24322,티디개발주식회사,77541,2017,0
24323,켄코아에어로스페이스(주),77543,2018,0
24324,주식회사베스틱,77545,2022,0
24325,주식회사유니팩,77546,2022,0
24326,일진산업(주),77548,2021,0
24327,유진정밀(주),77549,2019,0
24328,오앤피인터내셔널주식회사,77550,2022,0
24329,(주)핑거,77551,2019,0
24330,금성이엔씨(주),77552,2022,0
24331,주식회사네오트라이톤,77553,2017,0
24332,그레이스노트코리아주식회사,77555,2022,0
24333,(주)비비건설,77556,2017,0
24334,건영빌딩주식회사,77559,2022,0
24335,대림플라텍주식회사,77562,2022,
24336,다인인베스트먼트주식회사,77567,2022,0
24337,주식회사진영케미칼,77568,2022,0
24338,주식회사동진에프앤씨,77569,2018,0
24339,이에스알켄달스퀘어주식회사,77571,2022,0
24340,주식회사디에이치정공,77574,2022,0
24341,주식회사와이즈플랜,77576,2017,0
24342,(주)만경종합건설,77577,2019,0
24343,주식회사정명,77579,2022,0
24344,(주)부원인더스트리,77586,2022,0
24345,(주)우리에너지,77589,2022,0
24346,(주)에스엔아이,77592,2017,0
24347,(주)디팜스테크,77594,2022,0
24348,주식회사하이푸헬스케어,77595,2019,0
24349,주식회사아인스이엔지,77596,2022,0
24350,엘마트(주)-시흥,77603,2022,0
24351,주식회사에스와이시앤시,77604,2019,0
24352,(주)승암,77608,2022,0
24353,주식회사삼양건설,77610,2022,0
24354,새울건설(주),77615,2019,0
24355,주식회사한국운반기계,77616,2022,0
24356,주식회사고려인슈,77618,2017,0
24357,오비오주식회사,77619,2022,0
24358,(주)해동종합건설,77620,2018,0
24359,(주)마리오트로닉스,77623,2022,0
24360,(주)다람이엔지,77624,2022,0
24361,(주)원플러스물류,77625,2022,0
24362,장은개발주식회사,77627,2021,0
24363,한국브라스트(주),77634,2017,0
24364,강원전자주식회사,77637,2022,0
24365,(주)타임게이트,77640,2022,0
24366,(주)에스케이티엔지니어링,77641,2017,0
24367,(주)잉카엔트웍스,77643,2021,0
24368,브이에이티코리아주식회사,77646,2022,0
24369,주식회사미탐시티,77647,2019,0
24370,바이오트로닉코리아주식회사,77650,2022,0
24371,반도스틸(주),77653,2022,0
24372,(주)해성인터내셔날,77658,2022,0
24373,케이앤알산업개발,77660,2018,0
24374,(주)비바크코리아,77664,2018,0
24375,농업회사법인(주)해피푸르츠,77672,2022,0
24376,(주)유아이헬리제트,77675,2022,0
24377,동명레미콘주식회사,77676,2019,0
24378,주식회사금성칼라팩,77678,2022,0
24379,배재개발(주),77683,2017,0
24380,에스제이월드주식회사,77685,2020,0
24381,농업회사법인(주)쿱양곡,77688,2022,0
24382,스마트홀딩스(주),77695,2022,0
24383,주식회사시티팰리스,77696,2022,0
24384,(주)파일란트,77699,2022,0
24385,(주)정민,77700,2022,0
24386,(주)재승디넥스,77701,2017,0
24387,삼경무역(주),77702,2022,0
24388,주식회사정광피에스아이,77707,2019,0
24389,신영특장엠엔씨(주),77708,2018,0
24390,(주)디에이치메탈,77710,2018,0
24391,대산금속주식회사,77715,2022,0
24392,정일금형정공(주),77716,2022,0
24393,(주)월드할인마트,77720,2022,0
24394,주식회사신광식품,77723,2022,0
24395,형제기계공업(주),77726,2017,0
24396,(주)피앤알,77729,2022,0
24397,주식회사동인,77731,2021,0
24398,영진스틸주식회사,77735,2017,0
24399,주식회사성경식품,77740,2022,0
24400,후암흥업주식회사,77742,2022,0
24401,두온시스템(주),77746,2019,0
24402,금양도시개발(주),77749,2022,0
24403,주식회사글로컬디앤씨,77753,2017,0
24404,세일산업(주),77755,2022,0
24405,(주)진일공업,77756,2022,0
24406,(주)드림메카텍,77765,2022,0
24407,주식회사동남테크,77767,2019,0
24408,주식회사창일테크,77770,2022,0
24409,주식회사대신,77772,2022,0
24410,주식회사포스타건설,77773,2021,0
24411,(주)제이제이홀딩스,77776,2022,0
24412,주식회사큰사람유통,77779,2022,0
24413,(주)정선,77780,2022,0
24414,일신프라스틱(주),77781,2022,0
24415,주식회사씨에이치건기,77782,2022,0
24416,광승종합건설주식회사,77785,2018,0
24417,주식회사로젠,77787,2017,0
24418,주식회사동인커머스,77788,2017,0
24419,호텔더원,77789,2022,0
24420,주식회사운정건설,77792,2020,0
24421,주식회사솔루트,77793,2022,0
24422,대상경금속(주),77794,2020,0
24423,예서건설(주),77797,2022,0
24424,(주)성안당,77799,2022,0
24425,주식회사청산철강,77804,2017,0
24426,주식회사리더스파트너스,77805,2019,0
24427,(주)우리들하이텍,77806,2022,0
24428,(주)금진,77807,2019,0
24429,삼덕산업개발(주),77808,2022,0
24430,경성정밀(주),77809,2022,0
24431,(주)큐테크,77810,2022,0
24432,마루기획(주),77812,2021,0
24433,주식회사동인스포츠,77813,2022,0
24434,(주)바이오포트코리아,77814,2022,0
24435,더팰리스앤컴퍼니주식회사,77820,2017,0
24436,주식회사씨엠월드,77821,2018,0
24437,주식회사엠케이종합개발,77826,2018,0
24438,(주)선명어패럴,77827,2021,0
24439,(주)정훈정보시스템,77828,2022,0
24440,주식회사우진기계,77837,2019,0
24441,주식회사비주,77839,2022,0
24442,(주)드림칩,77840,2022,0
24443,주식회사디에이치개발,77844,2022,0
24444,민은산업개발주식회사,77845,2017,0
24445,(주)크렌시아,77850,2018,0
24446,(주)청운하이테크,77855,2022,0
24447,(주)유엔아이,77856,2020,0
24448,주식회사씨엘텔레콤,77857,2022,0
24449,(주)월드파트너스,77860,2018,0
24450,(주)문정타운개발,77864,2019,0
24451,대성레미콘주식회사,77868,2019,0
24452,주식회사무창이엔지,77871,2019,0
24453,(주)한독카본,77873,2022,0
24454,주식회사우리,77874,2020,0
24455,(주)에스엠종합개발,77875,2022,0
24456,(주)오토시스,77877,2018,0
24457,주식회사글로벌로보틱스,77881,2022,0
24458,태형주식회사,77887,2019,0
24459,은강건설(주),77889,2020,0
24460,(주)디아이테크,77892,2020,0
24461,주식회사씨믹스,77894,2022,0
24462,주식회사주성산업개발,77897,2022,0
24463,케이디도시개발주식회사,77900,2017,0
24464,주식회사소산씨앤디,77901,2020,0
24465,(주)홈우드,77904,2022,0
24466,우진사료공업(주),77908,2022,0
24467,주식회사혜동,77909,2022,0
24468,(주)한국태양광발전연구소,77910,2022,0
24469,(주)디에이치파트너,77911,2022,0
24470,농업회사법인주식회사금돈,77915,2020,0
24471,(주)신세대,77922,2022,0
24472,에너지움(주),77923,2022,0
24473,(주)지오인터내셔널,77924,2018,0
24474,성진산업(주),77925,2022,0
24475,(주)이브릿지,77926,2022,0
24476,랜드마크주식회사,77929,2019,0
24477,철산개발(주),77930,2022,0
24478,(주)정방엔지니어링,77935,2017,0
24479,(주)우드뱅크,77939,2022,0
24480,(주)원텍,77940,2022,0
24481,한성종합개발(주),77941,2017,0
24482,(주)선양,77947,2019,0
24483,일흥자동기계(주),77950,2022,0
24484,(주)신세계산업,77954,2022,0
24485,대전스마트디벨롭먼트주식회사,77961,2019,0
24486,혜산에스티(주),77970,2018,0
24487,(주)프라임텍,77971,2019,0
24488,진우산전(주),77976,2022,0
24489,(주)에스인베스트먼트,77979,2022,0
24490,미립물산(주),77983,2022,0
24491,(주)성진정밀,77984,2019,0
24492,주식회사서연시티,77985,2018,0
24493,주식회사퓨텍,77986,2022,0
24494,주식회사폴,77988,2022,0
24495,주식회사금호주택,77991,2022,0
24496,피알캠주식회사,77992,2017,0
24497,(주)세종물류,77995,2022,0
24498,웨펜메디칼아이엘주식회사,77996,2022,0
24499,주식회사한성주택,77998,2018,0
24500,주식회사대성이엔씨,77999,2017,0
24501,주)참샘,78006,2021,0
24502,(주)진수,78009,2018,0
24503,주식회사유정개발,78011,2022,0
24504,(주)항도에스티,78013,2022,0
24505,주식회사한국랩,78018,2022,0
24506,(주)씨엔알리서치,78022,2020,0
24507,(주)에스엠비나,78023,2017,0
24508,케이앤에스투자개발주식회사,78026,2019,0
24509,주식회사신다모아,78029,2019,0
24510,주식회사신형엔지니어링,78032,2021,0
24511,주식회사월성테크,78034,2018,0
24512,(주)비앤에스파트너,78035,2022,0
24513,비오신코리아(주),78036,2022,0
24514,(주)준테크,78039,2022,0
24515,(주)디지털프로그,78042,2018,0
24516,(주)코렘시스,78044,2022,0
24517,주식회사트레블포커스,78050,2017,0
24518,영인코리아(주),78061,2022,0
24519,(주)제이와이이도,78062,2021,0
24520,주식회사신성피씨,78064,2022,0
24521,주식회사해솔,78065,2022,0
24522,(주)알리,78066,2022,0
24523,(주)씨케이에프푸드시스템,78067,2022,0
24524,와이비메탈주식회사,78069,2022,0
24525,주식회사정산개발,78071,2022,0
24526,엔케이건설(주),78073,2022,0
24527,(주)중헌메디텍,78074,2017,0
24528,주식회사에스앤시피,78075,2017,0
24529,(주)이엘100산업개발,78078,2017,0
24530,대명종합건설(주),78079,2018,0
24531,키움개발주식회사,78085,2020,0
24532,주식회사평구로지스,78086,2022,0
24533,(주)뉴시티건설,78089,2019,0
24534,(주)신일베스텍,78095,2022,
24535,뉴글로벌홀딩스주식회사,78097,2022,0
24536,(주)남사물류,78098,2022,0
24537,(주)에쓰씨개발,78099,2017,0
24538,주식회사반도케미칼,78100,2016,
24539,(주)평안매직,78103,2022,0
24540,주식회사우정테크,78104,2022,0
24541,주식회사우성드림개발,78111,2017,0
24542,주식회사에이앤티,78112,2022,0
24543,내포레미콘,78114,2022,0
24544,농산개발(주),78116,2022,0
24545,(주)엔파인,78118,2019,0
24546,주식회사채움,78121,2022,0
24547,중원주식회사,78122,2022,0
24548,(주)상봉모터스,78125,2017,0
24549,대호아이피산업(주),78129,2019,0
24550,주식회사대경피앤씨,78130,2022,0
24551,(주)그랜드파크,78134,2017,0
24552,더원홀딩스(주),78138,2017,0
24553,(주)에이치투,78140,2017,0
24554,효성청과(주),78144,2022,0
24555,(주)태웅홀딩스,78147,2018,0
24556,(주)한국산업,78148,2018,0
24557,(주)이건종합건축사사무소,78153,2022,0
24558,(주)제이에이치테크놀러지,78155,2022,0
24559,(주)플레이타임그룹,78157,2022,0
24560,천하개발주식회사,78158,2017,0
24561,지에이산업주식회사,78159,2022,0
24562,(주)윌스파,78160,2019,0
24563,동국종합건설(주),78162,2019,0
24564,가나종합철강(주),78164,2022,0
24565,(주)설텍,78166,2022,0
24566,(주)대원콘크리트,78171,2019,0
24567,(주)삼광에프엔씨,78181,2022,0
24568,(주)포유,78182,2019,0
24569,디케이알텍(주),78183,2022,0
24570,(주)인다인,78188,2022,0
24571,주식회사필립컨설팅,78190,2018,0
24572,(주)디엠티,78192,2022,
24573,주식회사청송산업개발,78195,2019,0
24574,세광전자주식회사,78202,2019,0
24575,(주)이엠테크,78203,2022,0
24576,아트프린팅(주),78204,2022,0
24577,주식회사대한,78206,2019,0
24578,주식회사뉴가닉코스메틱,78207,2017,0
24579,(주)호산기업,78209,2019,0
24580,주식회사선아,78212,2018,0
24581,(주)동영조경,78213,2022,0
24582,비비씨주식회사,78214,2019,0
24583,(주)삼원비앤에이,78219,2018,0
24584,주식회사에쓰디,78220,2019,0
24585,에스에이치디주식회사,78223,2022,0
24586,주식회사메탈코리아,78224,2022,0
24587,(주)군포종합폐차장,78225,2022,0
24588,(주)반도메딕스,78230,2018,0
24589,(주)리우,78232,2022,0
24590,대현이앤아이(주),78236,2017,0
24591,서진특수강정공(주),78237,2019,0
24592,주식회사삼성산업개발,78238,2017,0
24593,주식회사케이티이십일개발,78239,2017,0
24594,주식회사범어,78240,2019,0
24595,영일개발(주),78243,2017,0
24596,주식회사인자인,78245,2022,0
24597,(주)포애드원,78247,2022,0
24598,(주)순창씨씨(CC),78248,2021,0
24599,주식회사삼경비엠코리아,78251,2022,0
24600,주식회사코리아산업개발,78252,2017,0
24601,(주)호텔페이토,78258,2022,0
24602,주식회사에이지코리아,78262,2017,0
24603,주식회사티오피클래식,78263,2019,0
24604,주식회사가인주택건설,78264,2017,0
24605,스파마린주식회사,78266,2019,0
24606,유한회사고려,78274,2018,0
24607,(주)태영피씨엠,78275,2022,0
24608,(주)나무친구들,78276,2020,0
24609,(주)장평건설,78277,2022,0
24610,주식회사남부종합건설,78279,2022,0
24611,주식회사덕산,78280,2022,0
24612,주식회사동아디앤씨,78285,2022,0
24613,리어소시에이트주식회사,78286,2022,0
24614,주식회사다운타운디앤씨,78297,2017,0
24615,주식회사우리환경산업,78304,2019,0
24616,(주)누보켐,78308,2022,0
24617,농업회사법인영신주식회사,78311,2022,0
24618,형제전기(주),78312,2022,0
24619,(유)딘텍스코리아,78313,2020,0
24620,(유)판토스홀딩스,78315,2022,0
24621,다모아정보통신(주),78321,2020,0
24622,(주)지앤이바이오텍,78322,2017,0
24623,(주)로봇앤드디자인,78324,2022,0
24624,(주)다마스버터플라이코리아,78325,2022,0
24625,주식회사코넥,78326,2022,0
24626,주식회사인애,78327,2022,0
24627,농업회사법인(주)보금,78331,2018,0
24628,(주)태진,78333,2022,0
24629,신국제레미콘(주),78340,2018,0
24630,하나시스주식회사,78344,2022,0
24631,주식회사봉림실업,78347,2022,0
24632,(주)월산,78349,2022,0
24633,주식회사주진,78355,2017,0
24634,(주)옴니네트웍스,78359,2021,0
24635,계림금속(주),78361,2022,0
24636,(주)인디브리움,78364,2022,0
24637,주식회사성일레미콘,78365,2020,0
24638,(주)지은정보통신,78367,2022,0
24639,(주)태호,78369,2019,0
24640,(주)내고을헬스앤스파,78370,2019,0
24641,주식회사노비아갈라,78372,2022,0
24642,(주)비즈메디코리아,78373,2022,0
24643,(주)제우건설,78374,2018,0
24644,영해산업개발(주),78376,2017,0
24645,이그린하나물류주식회사,78377,2022,0
24646,(주)영일,78378,2022,0
24647,(주)텍스존,78382,2022,0
24648,구진디앤씨,78384,2019,0
24649,주식회사보배네트워크,78387,2019,0
24650,부일상사(주),78388,2022,0
24651,주식회사명상,78394,2022,0
24652,(주)국제광엔지니어링,78395,2022,0
24653,(주)한국도매물류,78397,2017,0
24654,(주)일진에이엔씨,78402,2022,0
24655,(주)대한콘트롤,78404,2022,0
24656,울주산업(주),78410,2022,0
24657,공간찬넬주식회사,78413,2020,0
24658,주식회사디아틀리에,78416,2017,0
24659,(주)대련건설,78419,2022,0
24660,주식회사에이치원,78420,2020,0
24661,주식회사진성,78423,2022,0
24662,써멀마스터(주),78424,2022,0
24663,주식회사르시엘,78425,2019,0
24664,(주)아이씨맥스,78427,2022,0
24665,제이앤피에셋주식회사,78429,2022,0
24666,주식회사미륭개발,78431,2018,0
24667,(주)조은수산,78435,2022,0
24668,(주)귀농귀촌연구소,78436,2018,0
24669,흥진상운주식회사,78438,2019,0
24670,(주)우진레이져,78439,2022,0
24671,(주)갤러리에이엠,78440,2022,0
24672,(주)금성열처리,78442,2019,0
24673,풍성스틸주식회사,78444,2017,0
24674,주식회사경연타워,78445,2019,0
24675,(주)세기정공,78446,2022,0
24676,(주)플러스리더,78450,2022,0
24677,주식회사씨앤디챌린지,78453,2019,0
24678,한국선불카드주식회사,78455,2022,0
24679,주식회사유일로보틱스,78456,2020,0
24680,(주)대성레미콘,78458,2019,0
24681,더빈컨벤션주식회사,78459,2022,0
24682,(주)풍림파마텍,78466,2022,0
24683,(주)경일씨앤디,78469,2018,0
24684,주식회사직방,78475,2022,0
24685,주식회사도호지디씨,78477,2017,0
24686,농업회사법인주식회사한길웰바이오,78478,2019,0
24687,주식회사커피베이,78480,2020,0
24688,(주)한일공업,78483,2021,0
24689,(주)수림기업,78485,2022,0
24690,스마트건설주식회사,78489,2017,0
24691,(주)미래에이비엠,78493,2022,0
24692,(주)에이치에스홀딩컴퍼니,78497,2019,0
24693,신진유지건설주식회사,78499,2022,0
